Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
458,7,2014-04-20,0,0,0,0,0,1
511,7,2014-04-20,0,0,0,0,0,1
574,7,2014-04-20,0,0,0,0,0,0
576,7,2014-04-20,0,0,0,0,0,0
723,7,2014-04-20,0,0,0,0,0,1
840,7,2014-04-20,0,0,0,0,0,1
905,7,2014-04-20,0,0,0,0,0,0
4,6,2014-04-19,10613,1558,1,0,0,0
352,6,2014-04-19,9052,871,1,0,0,0
416,6,2014-04-19,13314,1717,1,0,0,0
458,6,2014-04-19,10030,1002,1,0,0,1
511,6,2014-04-19,6825,957,1,0,0,1
574,6,2014-04-19,10708,938,1,0,0,0
576,6,2014-04-19,8320,1192,1,0,0,0
723,6,2014-04-19,9171,798,1,0,0,1
840,6,2014-04-19,4837,814,1,0,0,1
905,6,2014-04-19,9450,1362,1,0,0,0
4,5,2014-04-18,0,0,0,1,b,1
352,5,2014-04-18,0,0,0,1,b,1
416,5,2014-04-18,0,0,0,1,b,0
458,5,2014-04-18,0,0,0,1,b,1
511,5,2014-04-18,0,0,0,1,b,1
574,5,2014-04-18,0,0,0,1,b,1
576,5,2014-04-18,0,0,0,1,b,1
723,5,2014-04-18,0,0,0,1,b,1
840,5,2014-04-18,0,0,0,1,b,1
905,5,2014-04-18,0,0,0,1,b,1
4,4,2014-04-17,13084,1755,1,1,0,1
352,4,2014-04-17,10701,917,1,1,0,1
416,4,2014-04-17,15893,1906,1,1,0,0
458,4,2014-04-17,9442,907,1,1,0,1
511,4,2014-04-17,7226,1046,1,1,0,1
574,4,2014-04-17,12548,907,1,1,0,1
576,4,2014-04-17,9535,1296,1,1,0,1
723,4,2014-04-17,9306,740,1,1,0,1
840,4,2014-04-17,8225,1210,1,1,0,1
905,4,2014-04-17,9705,1435,1,1,0,1
4,3,2014-04-16,11237,1489,1,1,0,1
352,3,2014-04-16,8570,747,1,1,0,1
416,3,2014-04-16,15725,1785,1,1,0,0
458,3,2014-04-16,8816,802,1,1,0,1
511,3,2014-04-16,5709,848,1,1,0,1
574,3,2014-04-16,10638,791,1,1,0,1
576,3,2014-04-16,8270,1117,1,1,0,1
723,3,2014-04-16,8297,627,1,1,0,1
840,3,2014-04-16,8627,1204,1,1,0,1
905,3,2014-04-16,9193,1360,1,1,0,1
4,2,2014-04-15,11191,1485,1,1,0,1
352,2,2014-04-15,8449,691,1,1,0,0
416,2,2014-04-15,16009,1805,1,1,0,0
458,2,2014-04-15,9596,795,1,1,0,1
511,2,2014-04-15,6287,879,1,1,0,1
574,2,2014-04-15,12083,855,1,1,0,1
576,2,2014-04-15,9630,1230,1,1,0,1
723,2,2014-04-15,9779,673,1,1,0,1
840,2,2014-04-15,9632,1269,1,1,0,1
905,2,2014-04-15,10057,1418,1,1,0,1
4,1,2014-04-14,12391,1592,1,1,0,1
352,1,2014-04-14,9768,775,1,1,0,0
416,1,2014-04-14,14413,1614,1,1,0,0
458,1,2014-04-14,10856,892,1,1,0,1
511,1,2014-04-14,7016,941,1,1,0,1
574,1,2014-04-14,14382,976,1,1,0,1
576,1,2014-04-14,11024,1242,1,1,0,1
723,1,2014-04-14,10313,761,1,1,0,1
840,1,2014-04-14,10010,1278,1,1,0,1
905,1,2014-04-14,11776,1504,1,1,0,1
4,7,2014-04-13,0,0,0,0,0,0
352,7,2014-04-13,0,0,0,0,0,0
416,7,2014-04-13,0,0,0,0,0,0
458,7,2014-04-13,0,0,0,0,0,0
511,7,2014-04-13,0,0,0,0,0,1
574,7,2014-04-13,0,0,0,0,0,0
576,7,2014-04-13,0,0,0,0,0,0
723,7,2014-04-13,0,0,0,0,0,0
840,7,2014-04-13,0,0,0,0,0,1
905,7,2014-04-13,0,0,0,0,0,0
4,6,2014-04-12,9200,1367,1,0,0,0
352,6,2014-04-12,6520,625,1,0,0,0
416,6,2014-04-12,10727,1433,1,0,0,0
458,6,2014-04-12,9184,828,1,0,0,0
511,6,2014-04-12,5236,737,1,0,0,1
574,6,2014-04-12,8069,642,1,0,0,0
576,6,2014-04-12,6563,936,1,0,0,0
723,6,2014-04-12,7002,632,1,0,0,0
840,6,2014-04-12,4383,668,1,0,0,1
905,6,2014-04-12,7441,1154,1,0,0,0
4,5,2014-04-11,7682,1166,1,0,0,0
352,5,2014-04-11,6354,600,1,0,0,0
416,5,2014-04-11,9281,1332,1,0,0,0
458,5,2014-04-11,7124,662,1,0,0,0
511,5,2014-04-11,5055,782,1,0,0,1
574,5,2014-04-11,8249,637,1,0,0,0
576,5,2014-04-11,6162,878,1,0,0,0
723,5,2014-04-11,6080,550,1,0,0,0
840,5,2014-04-11,6571,996,1,0,0,1
905,5,2014-04-11,6702,1083,1,0,0,0
4,4,2014-04-10,7714,1139,1,0,0,0
352,4,2014-04-10,6359,590,1,0,0,0
416,4,2014-04-10,9727,1370,1,0,0,0
458,4,2014-04-10,5577,568,1,0,0,0
511,4,2014-04-10,4422,685,1,0,0,1
574,4,2014-04-10,6802,571,1,0,0,0
576,4,2014-04-10,4722,792,1,0,0,0
723,4,2014-04-10,5575,488,1,0,0,0
840,4,2014-04-10,6422,1057,1,0,0,1
905,4,2014-04-10,6992,1153,1,0,0,0
4,3,2014-04-09,7890,1145,1,0,0,0
352,3,2014-04-09,4892,528,1,0,0,0
416,3,2014-04-09,9113,1302,1,0,0,0
458,3,2014-04-09,5703,598,1,0,0,0
511,3,2014-04-09,4765,742,1,0,0,1
574,3,2014-04-09,6572,564,1,0,0,0
576,3,2014-04-09,4721,764,1,0,0,0
723,3,2014-04-09,5575,490,1,0,0,0
840,3,2014-04-09,6615,1013,1,0,0,1
905,3,2014-04-09,6612,1047,1,0,0,0
4,2,2014-04-08,7074,1102,1,0,0,0
352,2,2014-04-08,4814,507,1,0,0,0
416,2,2014-04-08,8843,1199,1,0,0,0
458,2,2014-04-08,5326,538,1,0,0,0
511,2,2014-04-08,4773,710,1,0,0,1
574,2,2014-04-08,7139,587,1,0,0,0
576,2,2014-04-08,5490,796,1,0,0,0
723,2,2014-04-08,5315,473,1,0,0,0
840,2,2014-04-08,6449,968,1,0,0,1
905,2,2014-04-08,6374,997,1,0,0,0
4,1,2014-04-07,7733,1214,1,0,0,0
352,1,2014-04-07,5709,607,1,0,0,0
416,1,2014-04-07,9983,1445,1,0,0,0
458,1,2014-04-07,6421,634,1,0,0,0
511,1,2014-04-07,5588,829,1,0,0,1
574,1,2014-04-07,7590,612,1,0,0,0
576,1,2014-04-07,5841,877,1,0,0,0
723,1,2014-04-07,5699,499,1,0,0,0
840,1,2014-04-07,7252,1140,1,0,0,1
905,1,2014-04-07,6980,1146,1,0,0,0
4,7,2014-04-06,0,0,0,0,0,0
352,7,2014-04-06,0,0,0,0,0,0
416,7,2014-04-06,0,0,0,0,0,0
458,7,2014-04-06,0,0,0,0,0,0
511,7,2014-04-06,0,0,0,0,0,1
574,7,2014-04-06,0,0,0,0,0,0
576,7,2014-04-06,0,0,0,0,0,0
723,7,2014-04-06,0,0,0,0,0,0
840,7,2014-04-06,0,0,0,0,0,1
905,7,2014-04-06,0,0,0,0,0,0
4,6,2014-04-05,9423,1381,1,0,0,0
352,6,2014-04-05,6396,661,1,0,0,0
416,6,2014-04-05,10023,1269,1,0,0,0
458,6,2014-04-05,9811,898,1,0,0,0
511,6,2014-04-05,5695,793,1,0,0,1
574,6,2014-04-05,8198,656,1,0,0,0
576,6,2014-04-05,6584,940,1,0,0,0
723,6,2014-04-05,7482,654,1,0,0,0
840,6,2014-04-05,4078,646,1,0,0,1
905,6,2014-04-05,6949,1084,1,0,0,0
4,5,2014-04-04,9411,1286,1,1,0,0
352,5,2014-04-04,7273,654,1,1,0,0
416,5,2014-04-04,9456,1166,1,1,0,0
458,5,2014-04-04,7715,728,1,1,0,0
511,5,2014-04-04,5750,830,1,1,0,1
574,5,2014-04-04,9519,744,1,1,0,0
576,5,2014-04-04,7102,994,1,1,0,0
723,5,2014-04-04,8170,610,1,1,0,0
840,5,2014-04-04,8164,1097,1,1,0,1
905,5,2014-04-04,7520,1144,1,1,0,0
4,4,2014-04-03,9189,1277,1,1,0,0
352,4,2014-04-03,6597,627,1,1,0,0
416,4,2014-04-03,12417,1584,1,1,0,0
458,4,2014-04-03,7469,683,1,1,0,0
511,4,2014-04-03,5836,824,1,1,0,1
574,4,2014-04-03,9375,668,1,1,0,0
576,4,2014-04-03,7811,1030,1,1,0,0
723,4,2014-04-03,7540,576,1,1,0,0
840,4,2014-04-03,8844,1220,1,1,0,1
905,4,2014-04-03,8322,1280,1,1,0,0
4,3,2014-04-02,9585,1291,1,1,0,0
352,3,2014-04-02,6454,587,1,1,0,0
416,3,2014-04-02,12442,1528,1,1,0,0
458,3,2014-04-02,7681,691,1,1,0,0
511,3,2014-04-02,5469,786,1,1,0,0
574,3,2014-04-02,9344,702,1,1,0,0
576,3,2014-04-02,7407,987,1,1,0,0
723,3,2014-04-02,7105,586,1,1,0,0
840,3,2014-04-02,8896,1236,1,1,0,0
905,3,2014-04-02,8480,1261,1,1,0,0
4,2,2014-04-01,11772,1436,1,1,0,0
352,2,2014-04-01,7198,641,1,1,0,0
416,2,2014-04-01,14013,1659,1,1,0,0
458,2,2014-04-01,7988,700,1,1,0,0
511,2,2014-04-01,6626,845,1,1,0,0
574,2,2014-04-01,10436,732,1,1,0,0
576,2,2014-04-01,8631,1107,1,1,0,0
723,2,2014-04-01,7466,587,1,1,0,0
840,2,2014-04-01,9544,1295,1,1,0,0
905,2,2014-04-01,9237,1401,1,1,0,0
4,1,2014-03-31,14638,1752,1,1,0,0
352,1,2014-03-31,8495,734,1,1,0,0
416,1,2014-03-31,16613,1831,1,1,0,0
458,1,2014-03-31,10957,887,1,1,0,0
511,1,2014-03-31,7079,935,1,1,0,0
574,1,2014-03-31,13389,866,1,1,0,0
576,1,2014-03-31,10927,1337,1,1,0,0
723,1,2014-03-31,9642,732,1,1,0,0
840,1,2014-03-31,11740,1445,1,1,0,0
905,1,2014-03-31,11492,1590,1,1,0,0
4,7,2014-03-30,0,0,0,0,0,0
352,7,2014-03-30,0,0,0,0,0,0
416,7,2014-03-30,0,0,0,0,0,0
458,7,2014-03-30,0,0,0,0,0,0
511,7,2014-03-30,0,0,0,0,0,0
574,7,2014-03-30,0,0,0,0,0,0
576,7,2014-03-30,0,0,0,0,0,0
723,7,2014-03-30,0,0,0,0,0,0
840,7,2014-03-30,0,0,0,0,0,0
905,7,2014-03-30,0,0,0,0,0,0
4,6,2014-03-29,8880,1321,1,0,0,0
352,6,2014-03-29,6438,610,1,0,0,0
416,6,2014-03-29,9811,1375,1,0,0,0
458,6,2014-03-29,8718,843,1,0,0,0
511,6,2014-03-29,5493,792,1,0,0,0
574,6,2014-03-29,7278,609,1,0,0,0
576,6,2014-03-29,5731,884,1,0,0,0
723,6,2014-03-29,7361,632,1,0,0,0
840,6,2014-03-29,4845,699,1,0,0,0
905,6,2014-03-29,7183,1081,1,0,0,0
4,5,2014-03-28,7696,1096,1,0,0,0
352,5,2014-03-28,6285,612,1,0,0,0
416,5,2014-03-28,9220,1211,1,0,0,0
458,5,2014-03-28,6118,612,1,0,0,0
511,5,2014-03-28,5552,783,1,0,0,0
574,5,2014-03-28,7260,618,1,0,0,0
576,5,2014-03-28,5368,766,1,0,0,0
723,5,2014-03-28,6790,545,1,0,0,0
840,5,2014-03-28,6686,1008,1,0,0,0
905,5,2014-03-28,7419,1157,1,0,0,0
4,4,2014-03-27,7006,1079,1,0,0,0
352,4,2014-03-27,5171,543,1,0,0,0
416,4,2014-03-27,9359,1321,1,0,0,0
458,4,2014-03-27,5387,574,1,0,0,0
511,4,2014-03-27,4879,738,1,0,0,0
574,4,2014-03-27,6179,531,1,0,0,0
576,4,2014-03-27,4474,759,1,0,0,0
723,4,2014-03-27,4891,457,1,0,0,0
840,4,2014-03-27,7160,1103,1,0,0,0
905,4,2014-03-27,5833,930,1,0,0,0
4,3,2014-03-26,7095,1054,1,0,0,0
352,3,2014-03-26,5141,522,1,0,0,0
416,3,2014-03-26,9072,1265,1,0,0,0
458,3,2014-03-26,5258,502,1,0,0,0
511,3,2014-03-26,5233,780,1,0,0,0
574,3,2014-03-26,6109,567,1,0,0,0
576,3,2014-03-26,4500,721,1,0,0,0
723,3,2014-03-26,5428,455,1,0,0,0
840,3,2014-03-26,6193,1100,1,0,0,0
905,3,2014-03-26,5383,861,1,0,0,0
4,2,2014-03-25,7277,1123,1,0,0,0
352,2,2014-03-25,5200,542,1,0,0,0
416,2,2014-03-25,9101,1313,1,0,0,0
458,2,2014-03-25,4879,509,1,0,0,0
511,2,2014-03-25,4810,742,1,0,0,0
574,2,2014-03-25,6155,547,1,0,0,0
576,2,2014-03-25,4163,714,1,0,0,0
723,2,2014-03-25,5252,452,1,0,0,0
840,2,2014-03-25,6442,1070,1,0,0,0
905,2,2014-03-25,6413,1118,1,0,0,0
4,1,2014-03-24,7992,1209,1,0,0,0
352,1,2014-03-24,4784,537,1,0,0,0
416,1,2014-03-24,9917,1376,1,0,0,0
458,1,2014-03-24,5650,609,1,0,0,0
511,1,2014-03-24,5460,833,1,0,0,0
574,1,2014-03-24,7648,584,1,0,0,0
576,1,2014-03-24,4489,780,1,0,0,0
723,1,2014-03-24,6231,515,1,0,0,0
840,1,2014-03-24,7567,1129,1,0,0,0
905,1,2014-03-24,6960,1131,1,0,0,0
4,7,2014-03-23,0,0,0,0,0,0
352,7,2014-03-23,0,0,0,0,0,0
416,7,2014-03-23,0,0,0,0,0,0
458,7,2014-03-23,0,0,0,0,0,0
511,7,2014-03-23,0,0,0,0,0,0
574,7,2014-03-23,0,0,0,0,0,0
576,7,2014-03-23,0,0,0,0,0,0
723,7,2014-03-23,0,0,0,0,0,0
840,7,2014-03-23,0,0,0,0,0,0
905,7,2014-03-23,0,0,0,0,0,0
4,6,2014-03-22,9676,1393,1,0,0,0
352,6,2014-03-22,5883,612,1,0,0,0
416,6,2014-03-22,9785,1380,1,0,0,0
458,6,2014-03-22,8946,865,1,0,0,0
511,6,2014-03-22,5833,817,1,0,0,0
574,6,2014-03-22,8648,688,1,0,0,0
576,6,2014-03-22,6145,871,1,0,0,0
723,6,2014-03-22,7035,611,1,0,0,0
840,6,2014-03-22,4436,689,1,0,0,0
905,6,2014-03-22,7294,1138,1,0,0,0
4,5,2014-03-21,9292,1284,1,1,0,0
352,5,2014-03-21,6654,658,1,1,0,0
416,5,2014-03-21,9376,1215,1,1,0,0
458,5,2014-03-21,7857,678,1,1,0,0
511,5,2014-03-21,5839,797,1,1,0,0
574,5,2014-03-21,9120,657,1,1,0,0
576,5,2014-03-21,6574,880,1,1,0,0
723,5,2014-03-21,7075,561,1,1,0,0
840,5,2014-03-21,6679,962,1,1,0,0
905,5,2014-03-21,7776,1143,1,1,0,0
4,4,2014-03-20,8074,1200,1,1,0,0
352,4,2014-03-20,5400,538,1,1,0,0
416,4,2014-03-20,10164,1451,1,1,0,0
458,4,2014-03-20,6334,621,1,1,0,0
511,4,2014-03-20,5502,751,1,1,0,0
574,4,2014-03-20,6818,542,1,1,0,0
576,4,2014-03-20,6506,908,1,1,0,0
723,4,2014-03-20,5772,480,1,1,0,0
840,4,2014-03-20,7202,1053,1,1,0,0
905,4,2014-03-20,8553,1312,1,1,0,0
4,3,2014-03-19,8672,1265,1,1,0,0
352,3,2014-03-19,6059,550,1,1,0,0
416,3,2014-03-19,10514,1327,1,1,0,0
458,3,2014-03-19,7522,705,1,1,0,0
511,3,2014-03-19,6035,842,1,1,0,0
574,3,2014-03-19,8256,622,1,1,0,0
576,3,2014-03-19,7190,916,1,1,0,0
723,3,2014-03-19,5905,475,1,1,0,0
840,3,2014-03-19,8369,1114,1,1,0,0
905,3,2014-03-19,8900,1298,1,1,0,0
4,2,2014-03-18,9920,1344,1,1,0,0
352,2,2014-03-18,6107,601,1,1,0,0
416,2,2014-03-18,11848,1489,1,1,0,0
458,2,2014-03-18,7171,657,1,1,0,0
511,2,2014-03-18,5824,837,1,1,0,0
574,2,2014-03-18,9518,692,1,1,0,0
576,2,2014-03-18,7637,1015,1,1,0,0
723,2,2014-03-18,6725,509,1,1,0,0
840,2,2014-03-18,9123,1193,1,1,0,0
905,2,2014-03-18,6846,973,1,1,0,0
4,1,2014-03-17,11669,1563,1,1,0,0
352,1,2014-03-17,7726,674,1,1,0,0
416,1,2014-03-17,14018,1649,1,1,0,0
458,1,2014-03-17,9013,834,1,1,0,0
511,1,2014-03-17,7102,930,1,1,0,0
574,1,2014-03-17,11589,806,1,1,0,0
576,1,2014-03-17,9804,1189,1,1,0,0
723,1,2014-03-17,8588,642,1,1,0,0
840,1,2014-03-17,10747,1332,1,1,0,0
905,1,2014-03-17,10980,1436,1,1,0,0
4,7,2014-03-16,0,0,0,0,0,0
352,7,2014-03-16,0,0,0,0,0,0
416,7,2014-03-16,0,0,0,0,0,0
458,7,2014-03-16,0,0,0,0,0,0
511,7,2014-03-16,0,0,0,0,0,0
574,7,2014-03-16,0,0,0,0,0,0
576,7,2014-03-16,0,0,0,0,0,0
723,7,2014-03-16,0,0,0,0,0,0
840,7,2014-03-16,0,0,0,0,0,0
905,7,2014-03-16,0,0,0,0,0,0
4,6,2014-03-15,10009,1397,1,0,0,0
352,6,2014-03-15,6312,646,1,0,0,0
416,6,2014-03-15,8854,1250,1,0,0,0
458,6,2014-03-15,8765,869,1,0,0,0
511,6,2014-03-15,5842,843,1,0,0,0
574,6,2014-03-15,8798,678,1,0,0,0
576,6,2014-03-15,5680,878,1,0,0,0
723,6,2014-03-15,6949,616,1,0,0,0
840,6,2014-03-15,3706,598,1,0,0,0
905,6,2014-03-15,6526,1016,1,0,0,0
4,5,2014-03-14,7336,1109,1,0,0,0
352,5,2014-03-14,6003,644,1,0,0,0
416,5,2014-03-14,7630,1118,1,0,0,1
458,5,2014-03-14,6085,629,1,0,0,0
511,5,2014-03-14,5655,816,1,0,0,0
574,5,2014-03-14,7392,587,1,0,0,0
576,5,2014-03-14,4859,775,1,0,0,0
723,5,2014-03-14,5204,464,1,0,0,0
840,5,2014-03-14,6557,999,1,0,0,0
905,5,2014-03-14,7064,1132,1,0,0,0
4,4,2014-03-13,6987,1011,1,0,0,0
352,4,2014-03-13,5149,534,1,0,0,0
416,4,2014-03-13,7903,1234,1,0,0,1
458,4,2014-03-13,5602,546,1,0,0,0
511,4,2014-03-13,4855,734,1,0,0,0
574,4,2014-03-13,7360,581,1,0,0,0
576,4,2014-03-13,4979,762,1,0,0,0
723,4,2014-03-13,4785,411,1,0,0,0
840,4,2014-03-13,6017,972,1,0,0,0
905,4,2014-03-13,7202,1161,1,0,0,0
4,3,2014-03-12,7318,1107,1,0,0,0
352,3,2014-03-12,4503,480,1,0,0,0
416,3,2014-03-12,7822,1166,1,0,0,1
458,3,2014-03-12,5266,552,1,0,0,0
511,3,2014-03-12,5186,787,1,0,0,0
574,3,2014-03-12,5835,523,1,0,0,0
576,3,2014-03-12,4780,780,1,0,0,0
723,3,2014-03-12,5197,429,1,0,0,0
840,3,2014-03-12,6728,1079,1,0,0,0
905,3,2014-03-12,6471,1044,1,0,0,0
4,2,2014-03-11,7021,1092,1,0,0,0
352,2,2014-03-11,4486,493,1,0,0,0
416,2,2014-03-11,8535,1234,1,0,0,1
458,2,2014-03-11,5016,540,1,0,0,0
511,2,2014-03-11,4899,770,1,0,0,0
574,2,2014-03-11,6257,548,1,0,0,0
576,2,2014-03-11,4349,748,1,0,0,0
723,2,2014-03-11,4638,439,1,0,0,0
840,2,2014-03-11,7013,1084,1,0,0,0
905,2,2014-03-11,6808,1176,1,0,0,0
4,1,2014-03-10,7809,1157,1,0,0,0
352,1,2014-03-10,5157,577,1,0,0,0
416,1,2014-03-10,8792,1290,1,0,0,1
458,1,2014-03-10,5391,563,1,0,0,0
511,1,2014-03-10,5113,804,1,0,0,0
574,1,2014-03-10,7468,582,1,0,0,0
576,1,2014-03-10,5535,792,1,0,0,0
723,1,2014-03-10,5274,496,1,0,0,0
840,1,2014-03-10,7412,1107,1,0,0,0
905,1,2014-03-10,7264,1237,1,0,0,0
4,7,2014-03-09,0,0,0,0,0,0
352,7,2014-03-09,0,0,0,0,0,0
416,7,2014-03-09,0,0,0,0,0,0
458,7,2014-03-09,0,0,0,0,0,0
511,7,2014-03-09,0,0,0,0,0,0
574,7,2014-03-09,0,0,0,0,0,0
576,7,2014-03-09,0,0,0,0,0,0
723,7,2014-03-09,0,0,0,0,0,0
840,7,2014-03-09,0,0,0,0,0,0
905,7,2014-03-09,0,0,0,0,0,0
4,6,2014-03-08,9296,1372,1,0,0,0
352,6,2014-03-08,5576,593,1,0,0,0
416,6,2014-03-08,9144,1273,1,0,0,0
458,6,2014-03-08,8901,845,1,0,0,0
511,6,2014-03-08,5358,780,1,0,0,0
574,6,2014-03-08,7884,609,1,0,0,0
576,6,2014-03-08,6122,912,1,0,0,0
723,6,2014-03-08,7518,658,1,0,0,0
840,6,2014-03-08,4680,699,1,0,0,0
905,6,2014-03-08,7398,1174,1,0,0,0
4,5,2014-03-07,9986,1359,1,1,0,0
352,5,2014-03-07,6999,668,1,1,0,0
416,5,2014-03-07,11259,1388,1,1,0,1
458,5,2014-03-07,8151,727,1,1,0,0
511,5,2014-03-07,6130,869,1,1,0,0
574,5,2014-03-07,9548,711,1,1,0,0
576,5,2014-03-07,7604,1000,1,1,0,0
723,5,2014-03-07,7594,598,1,1,0,0
840,5,2014-03-07,7778,1161,1,1,0,0
905,5,2014-03-07,8664,1283,1,1,0,0
4,4,2014-03-06,9072,1285,1,1,0,0
352,4,2014-03-06,6522,616,1,1,0,0
416,4,2014-03-06,11157,1481,1,1,0,1
458,4,2014-03-06,7175,702,1,1,0,0
511,4,2014-03-06,6048,840,1,1,0,0
574,4,2014-03-06,8610,677,1,1,0,0
576,4,2014-03-06,6983,1013,1,1,0,0
723,4,2014-03-06,7177,540,1,1,0,0
840,4,2014-03-06,8900,1208,1,1,0,0
905,4,2014-03-06,9232,1409,1,1,0,0
4,3,2014-03-05,9039,1277,1,1,0,0
352,3,2014-03-05,6324,613,1,1,0,0
416,3,2014-03-05,11233,1393,1,1,0,1
458,3,2014-03-05,7318,676,1,1,0,0
511,3,2014-03-05,5604,817,1,1,0,0
574,3,2014-03-05,8650,653,1,1,0,0
576,3,2014-03-05,7653,996,1,1,0,0
723,3,2014-03-05,7658,571,1,1,0,0
840,3,2014-03-05,9492,1253,1,1,0,0
905,3,2014-03-05,8623,1247,1,1,0,0
4,2,2014-03-04,11220,1440,1,1,0,0
352,2,2014-03-04,6855,610,1,1,0,0
416,2,2014-03-04,12819,1554,1,1,0,1
458,2,2014-03-04,8560,738,1,1,0,0
511,2,2014-03-04,6441,909,1,1,0,0
574,2,2014-03-04,9980,732,1,1,0,0
576,2,2014-03-04,7835,1033,1,1,0,0
723,2,2014-03-04,6226,485,1,1,0,0
840,2,2014-03-04,10197,1300,1,1,0,0
905,2,2014-03-04,11732,1545,1,1,0,0
4,1,2014-03-03,13685,1736,1,1,0,0
352,1,2014-03-03,8708,748,1,1,0,0
416,1,2014-03-03,16935,1859,1,1,0,1
458,1,2014-03-03,9997,845,1,1,0,0
511,1,2014-03-03,7772,1013,1,1,0,0
574,1,2014-03-03,13628,929,1,1,0,0
576,1,2014-03-03,11600,1365,1,1,0,0
723,1,2014-03-03,10449,743,1,1,0,0
840,1,2014-03-03,11403,1398,1,1,0,0
905,1,2014-03-03,5085,617,1,1,0,0
4,7,2014-03-02,0,0,0,0,0,0
352,7,2014-03-02,0,0,0,0,0,0
416,7,2014-03-02,0,0,0,0,0,0
458,7,2014-03-02,0,0,0,0,0,0
511,7,2014-03-02,0,0,0,0,0,0
574,7,2014-03-02,0,0,0,0,0,0
576,7,2014-03-02,0,0,0,0,0,0
723,7,2014-03-02,0,0,0,0,0,0
840,7,2014-03-02,0,0,0,0,0,0
905,7,2014-03-02,0,0,0,0,0,0
4,6,2014-03-01,11248,1584,1,0,0,0
352,6,2014-03-01,7430,704,1,0,0,0
416,6,2014-03-01,10658,1378,1,0,0,0
458,6,2014-03-01,10108,980,1,0,0,0
511,6,2014-03-01,6004,823,1,0,0,0
574,6,2014-03-01,9113,681,1,0,0,0
576,6,2014-03-01,7401,1042,1,0,0,0
723,6,2014-03-01,7857,686,1,0,0,0
840,6,2014-03-01,5133,707,1,0,0,0
905,6,2014-03-01,8575,1209,1,0,0,0
4,5,2014-02-28,10849,1381,1,0,0,0
352,5,2014-02-28,7547,687,1,0,0,0
416,5,2014-02-28,9724,1290,1,0,0,0
458,5,2014-02-28,7248,686,1,0,0,0
511,5,2014-02-28,6234,841,1,0,0,0
574,5,2014-02-28,8495,665,1,0,0,0
576,5,2014-02-28,6516,933,1,0,0,0
723,5,2014-02-28,6276,529,1,0,0,0
840,5,2014-02-28,7367,1091,1,0,0,0
905,5,2014-02-28,8063,1241,1,0,0,0
4,4,2014-02-27,7723,1140,1,0,0,0
352,4,2014-02-27,5636,606,1,0,0,0
416,4,2014-02-27,9990,1375,1,0,0,0
458,4,2014-02-27,5754,556,1,0,0,0
511,4,2014-02-27,5248,763,1,0,0,0
574,4,2014-02-27,7373,593,1,0,0,0
576,4,2014-02-27,5290,780,1,0,0,0
723,4,2014-02-27,6262,529,1,0,0,0
840,4,2014-02-27,6498,1020,1,0,0,0
905,4,2014-02-27,6825,1067,1,0,0,0
4,3,2014-02-26,6987,1100,1,0,0,0
352,3,2014-02-26,4888,528,1,0,0,0
416,3,2014-02-26,8515,1216,1,0,0,0
458,3,2014-02-26,5149,528,1,0,0,0
511,3,2014-02-26,4512,722,1,0,0,0
574,3,2014-02-26,6546,560,1,0,0,0
576,3,2014-02-26,5158,761,1,0,0,0
723,3,2014-02-26,4423,410,1,0,0,0
840,3,2014-02-26,6531,1047,1,0,0,0
905,3,2014-02-26,5831,950,1,0,0,0
4,2,2014-02-25,6812,1096,1,0,0,0
352,2,2014-02-25,4381,511,1,0,0,0
416,2,2014-02-25,8716,1269,1,0,0,0
458,2,2014-02-25,4935,516,1,0,0,0
511,2,2014-02-25,4883,751,1,0,0,0
574,2,2014-02-25,6745,575,1,0,0,0
576,2,2014-02-25,4918,769,1,0,0,0
723,2,2014-02-25,4589,415,1,0,0,0
840,2,2014-02-25,7137,1067,1,0,0,0
905,2,2014-02-25,6520,1094,1,0,0,0
4,1,2014-02-24,7782,1220,1,0,0,0
352,1,2014-02-24,4672,514,1,0,0,0
416,1,2014-02-24,9153,1326,1,0,0,0
458,1,2014-02-24,5382,587,1,0,0,0
511,1,2014-02-24,4998,746,1,0,0,0
574,1,2014-02-24,6816,590,1,0,0,0
576,1,2014-02-24,5267,871,1,0,0,0
723,1,2014-02-24,4493,417,1,0,0,0
840,1,2014-02-24,7042,1082,1,0,0,0
905,1,2014-02-24,7197,1261,1,0,0,0
4,7,2014-02-23,0,0,0,0,0,0
352,7,2014-02-23,0,0,0,0,0,0
416,7,2014-02-23,0,0,0,0,0,0
458,7,2014-02-23,0,0,0,0,0,0
511,7,2014-02-23,0,0,0,0,0,0
574,7,2014-02-23,0,0,0,0,0,0
576,7,2014-02-23,0,0,0,0,0,0
723,7,2014-02-23,0,0,0,0,0,0
840,7,2014-02-23,0,0,0,0,0,0
905,7,2014-02-23,0,0,0,0,0,0
4,6,2014-02-22,10047,1451,1,0,0,0
352,6,2014-02-22,6202,613,1,0,0,0
416,6,2014-02-22,9808,1336,1,0,0,0
458,6,2014-02-22,8726,885,1,0,0,0
511,6,2014-02-22,5734,836,1,0,0,0
574,6,2014-02-22,7980,661,1,0,0,0
576,6,2014-02-22,6218,973,1,0,0,0
723,6,2014-02-22,6942,654,1,0,0,0
840,6,2014-02-22,4574,728,1,0,0,0
905,6,2014-02-22,8693,1307,1,0,0,0
